股票,名稱,市場,族群,日期,收盤價,漲幅%,MA5,EMA20,KD-K,KD-D,MACD,SIGNAL,成交量,量比,成交值(億),60日高點,20日支撐,距離前高%,RR,AI分數,交易品質,熱門排行
2911,麗嬰房股份有限公司,上市,貿易百貨,2026-05-14,5.03,0.8,5.0,5.08,40.71,33.61,-0.03,-0.01,173950,0.79,0.01,5.9,4.91,14.75,7.25,-5,偏弱,682
3593,力銘科技股份有限公司,上市,電子零組件,2026-05-14,17.45,-2.51,18.17,18.22,27.18,39.02,0.63,1.08,40115,0.59,0.01,19.95,17.45,12.53,0.0,-5,偏弱,683
1531,高林股份有限公司,上市,電機機械,2026-05-14,12.55,-1.18,12.75,12.9,29.6,39.34,-0.05,0.02,108000,0.53,0.01,13.4,12.55,6.34,0.0,-5,偏弱,684
4999,鑫禾科技股份有限公司,上市,電子零組件,2026-05-14,20.6,-0.24,20.82,21.35,9.5,11.35,-0.31,-0.2,67010,0.36,0.01,24.0,20.6,14.17,0.0,-5,偏弱,685
3150,鈺寶科技股份有限公司,上市,半導體,2026-05-14,18.25,-3.18,19.06,19.05,24.31,28.57,0.08,0.28,46010,0.29,0.01,22.1,18.25,17.42,0.0,-5,偏弱,686
1233,天仁茶業股份有限公司,上市,食品工業,2026-05-14,28.8,0.35,28.74,28.92,30.23,35.01,-0.25,-0.32,14016,0.62,0.0,33.5,28.4,14.03,11.75,-5,偏弱,687
6916,華凌光電股份有限公司,上市,光電,2026-05-14,18.1,-0.82,18.45,18.52,24.34,32.21,0.01,0.11,26773,0.55,0.0,19.55,18.1,7.42,0.0,-5,偏弱,688
6674,鋐寶科技股份有限公司,上市,通信網路,2026-05-14,17.2,-1.15,17.8,18.31,8.91,16.02,-0.3,-0.15,22000,0.52,0.0,20.1,17.2,14.43,0.0,-5,偏弱,689
3209,全科科技股份有限公司,上市,電子通路,2026-05-14,63.5,1.28,61.64,54.89,83.09,82.33,4.76,3.85,4574363,0.84,2.9,66.5,47.0,4.51,0.18,-6,偏弱,690
8464,億豐綜合工業股份有限公司,上市,居家生活,2026-05-14,328.0,-1.94,335.0,345.77,35.31,33.33,-8.99,-7.4,807117,0.95,2.65,423.0,327.0,22.46,95.0,-6,偏弱,691
1409,新光合成纖維股份有限公司,上市,紡織纖維,2026-05-14,17.25,2.07,17.0,16.81,51.14,43.18,0.21,0.22,12671614,1.17,2.19,17.55,16.5,1.71,0.4,-6,偏弱,692
5434,崇越科技股份有限公司,上市,電子通路,2026-05-14,413.0,0.12,420.6,409.71,36.85,45.77,12.8,16.13,453363,0.6,1.87,434.0,406.0,4.84,3.0,-6,偏弱,693
2548,華固建設股份有限公司,上市,建材營造,2026-05-14,126.5,1.61,125.5,125.72,48.37,41.85,0.38,0.92,1408631,0.86,1.78,132.0,121.0,4.17,1.0,-6,偏弱,694
1722,台灣肥料股份有限公司,上市,化學工業,2026-05-14,47.0,0.64,46.87,46.65,19.62,27.47,0.25,0.22,3508835,0.54,1.65,50.7,44.25,7.3,1.35,-6,偏弱,695
2204,中華汽車工業股份有限公司,上市,汽車工業,2026-05-14,52.2,-1.32,53.52,53.99,26.55,41.81,-0.46,-0.38,3001867,2.08,1.57,59.8,52.2,12.71,0.0,-6,偏弱,696
2515,中華工程股份有限公司,上市,建材營造,2026-05-14,12.9,-3.37,13.12,13.28,38.33,36.19,-0.21,-0.23,11954629,1.62,1.54,18.3,12.9,29.51,0.0,-6,偏弱,697
3029,零壹科技股份有限公司,上市,資訊服務,2026-05-14,97.2,0.1,98.14,98.67,27.15,40.92,-0.64,-0.88,1233305,0.84,1.2,121.5,93.7,20.0,6.94,-6,偏弱,698
9938,台灣百和工業股份有限公司,上市,其他,2026-05-14,44.5,0.56,44.71,44.98,51.12,59.89,-0.48,-0.62,2473054,1.21,1.1,52.5,42.9,15.24,5.0,-6,偏弱,699
1608,華榮電線電纜股份有限公司,上市,電器電纜,2026-05-14,32.95,-1.79,33.71,33.36,36.18,44.3,0.12,0.1,2861318,0.66,0.94,36.6,32.55,9.97,9.12,-6,偏弱,700
2006,東和鋼鐵企業股份有限公司,上市,鋼鐵工業,2026-05-14,66.1,0.92,66.58,67.71,33.15,36.61,-1.29,-1.31,1391294,0.59,0.92,83.4,65.2,20.74,19.22,-6,偏弱,701
2201,裕隆汽車製造股份有限公司,上市,汽車工業,2026-05-14,27.3,-1.09,27.62,27.41,50.97,51.55,-0.04,-0.13,2609495,0.79,0.71,31.0,26.75,11.94,6.73,-6,偏弱,702
2646,星宇航空股份有限公司,上市,航運業,2026-05-14,20.2,-0.25,20.4,20.54,33.94,44.73,-0.23,-0.26,3313504,0.68,0.67,23.1,20.1,12.55,29.0,-6,偏弱,703
9802,鈺齊國際股份有限公司,上市,運動休閒,2026-05-14,77.0,-2.78,80.08,79.11,39.63,59.21,-0.13,-0.48,833303,0.7,0.64,95.4,73.9,19.29,5.94,-6,偏弱,704
2520,冠德建設股份有限公司,上市,建材營造,2026-05-14,31.15,1.63,30.55,30.42,78.54,62.44,-0.25,-0.42,1849211,1.13,0.58,33.3,28.75,6.46,0.9,-6,偏弱,705
1304,台灣聚合化學品股份有限公司,上市,塑膠工業,2026-05-14,12.75,-1.92,12.85,13.74,12.38,11.8,-0.57,-0.44,4578222,0.46,0.58,18.25,12.7,30.14,110.0,-6,偏弱,706
2867,三商美邦人壽保險股份有限公司,上市,金融保險,2026-05-14,7.7,-0.39,7.76,7.76,53.62,51.46,-0.02,-0.01,7070368,0.89,0.54,8.26,7.58,6.78,4.67,-6,偏弱,707
2010,春源鋼鐵工業股份有限公司,上市,鋼鐵工業,2026-05-14,23.35,1.3,23.26,24.18,19.85,28.05,-0.32,-0.11,1872045,0.97,0.44,25.8,23.05,9.5,8.17,-6,偏弱,708
6757,台灣虎航股份有限公司,上市,航運業,2026-05-14,53.0,0.95,54.34,51.91,46.26,57.63,0.59,-0.0,793355,0.5,0.42,66.2,47.65,19.94,2.47,-6,偏弱,709
2241,艾姆勒科技股份有限公司,上市,汽車工業,2026-05-14,32.85,-1.35,32.24,31.07,48.56,44.65,0.76,0.47,1166009,0.76,0.38,34.25,27.9,4.09,0.28,-6,偏弱,710
2023,燁輝企業股份有限公司,上市,鋼鐵工業,2026-05-14,13.95,0.36,14.02,14.05,31.08,40.3,-0.08,-0.09,2266569,0.95,0.32,14.95,13.9,6.69,20.0,-6,偏弱,711
1307,三芳化學工業股份有限公司,上市,塑膠工業,2026-05-14,31.9,0.16,32.14,31.9,49.97,50.86,-0.13,-0.25,896189,0.94,0.29,36.15,31.05,11.76,5.0,-6,偏弱,712
1342,八貫企業股份有限公司,上市,其他,2026-05-14,93.5,-0.85,94.5,93.49,47.63,48.9,0.94,1.07,303072,0.55,0.28,103.0,91.1,9.22,3.96,-6,偏弱,713
2723,開曼美食達人股份有限公司,上市,觀光餐旅,2026-05-14,65.1,-2.11,66.68,66.26,53.36,62.79,-0.5,-0.83,416050,1.25,0.27,76.5,63.3,14.9,6.33,-6,偏弱,714
1316,上曜建設開發股份有限公司,上市,建材營造,2026-05-14,11.15,0.0,11.28,11.45,34.47,39.41,-0.26,-0.3,1671036,0.73,0.19,14.05,10.9,20.64,11.6,-6,偏弱,715
1533,車王電子股份有限公司,上市,汽車工業,2026-05-14,34.7,3.12,33.99,32.76,58.65,63.69,0.93,0.76,508117,1.5,0.18,34.7,30.3,0.0,0.0,-6,偏弱,716
1234,黑松股份有限公司,上市,食品工業,2026-05-14,34.0,-1.45,34.73,35.17,13.59,19.6,-0.38,-0.29,511501,2.76,0.17,37.4,34.0,9.09,0.0,-6,偏弱,717
2636,台驊國際控股股份有限公司,上市,航運業,2026-05-14,67.7,0.15,67.92,67.78,53.7,60.77,0.0,-0.03,241165,0.82,0.16,71.0,66.6,4.65,3.0,-6,偏弱,718
1702,南僑投資控股股份有限公司,上市,食品工業,2026-05-14,33.5,0.6,33.81,34.83,9.96,6.67,-0.7,-0.52,462476,1.1,0.15,38.2,33.3,12.3,23.5,-6,偏弱,719
9911,台灣櫻花股份有限公司,上市,居家生活,2026-05-14,82.5,-0.6,83.08,83.41,41.52,56.66,-0.71,-0.89,184293,0.55,0.15,92.3,81.8,10.62,14.0,-6,偏弱,720
6115,鎰勝工業股份有限公司,上市,電子零組件,2026-05-14,47.0,-0.53,47.48,47.55,17.48,29.84,0.02,0.12,293049,1.44,0.14,48.3,47.0,2.69,0.0,-6,偏弱,721
1735,日勝化工股份有限公司,上市,化學工業,2026-05-14,26.7,-0.19,26.81,26.96,40.85,32.41,0.16,0.39,535010,0.34,0.14,31.7,25.4,15.77,3.85,-6,偏弱,722
1603,中華電線電纜股份有限公司,上市,電器電纜,2026-05-14,32.05,-0.47,32.29,32.35,41.38,49.7,-0.3,-0.42,303218,0.91,0.1,38.85,31.4,17.5,10.46,-6,偏弱,723
6965,中傑投資控股股份有限公司,上市,運動休閒,2026-05-14,78.1,-0.76,81.88,84.62,11.01,22.08,-1.34,-0.3,109080,2.01,0.09,89.7,78.1,12.93,0.0,-6,偏弱,724
2017,官田鋼鐵股份有限公司,上市,鋼鐵工業,2026-05-14,8.72,-2.24,8.91,8.98,45.61,48.22,-0.17,-0.21,985937,1.3,0.09,10.85,8.62,19.63,21.3,-6,偏弱,725
1709,和益化學工業股份有限公司,上市,化學工業,2026-05-14,18.4,-0.27,18.44,18.55,24.71,21.18,0.02,0.11,463216,0.86,0.09,19.35,18.2,4.91,4.75,-6,偏弱,726
2459,敦吉科技股份有限公司,上市,其他電子,2026-05-14,65.8,0.3,66.26,66.5,34.25,31.5,-0.03,0.14,132100,0.76,0.09,68.4,65.6,3.8,13.0,-6,偏弱,727
4557,永新控股股份有限公司,上市,汽車工業,2026-05-14,49.85,-1.87,50.57,52.23,19.43,29.72,-1.7,-1.93,151038,1.17,0.08,68.8,49.65,27.54,94.75,-6,偏弱,728
1437,勤益投資控股股份有限公司,上市,其他,2026-05-14,28.2,-1.4,28.64,29.44,8.25,9.66,-0.59,-0.48,252224,2.14,0.07,33.3,28.2,15.32,0.0,-6,偏弱,729
9934,成霖企業股份有限公司,上市,居家生活,2026-05-14,9.52,-0.63,9.6,9.44,58.69,52.75,0.0,-0.04,765022,0.99,0.07,10.05,9.04,5.27,1.1,-6,偏弱,730
1713,國泰化工廠股份有限公司,上市,化學工業,2026-05-14,47.3,0.42,47.35,47.21,44.3,40.85,-0.03,-0.06,156001,0.88,0.07,49.2,46.3,3.86,1.9,-6,偏弱,731
9103,美德向邦醫療國際股份有限公司,上市,91,2026-05-14,4.78,-2.05,4.89,4.82,39.76,41.15,-0.04,-0.08,1181200,1.06,0.06,5.93,4.63,19.39,7.67,-6,偏弱,732
1325,恒大股份有限公司,上市,塑膠工業,2026-05-14,27.0,0.56,27.17,26.84,41.74,50.53,-0.03,-0.15,225016,0.64,0.06,30.35,25.6,11.04,2.39,-6,偏弱,733
2029,盛餘股份有限公司,上市,鋼鐵工業,2026-05-14,20.15,-0.98,20.27,20.32,46.54,52.9,-0.1,-0.12,226110,1.01,0.05,22.0,20.05,8.41,18.5,-6,偏弱,734
9943,好樂迪股份有限公司,上市,觀光餐旅,2026-05-14,55.6,-0.89,55.98,56.29,27.69,37.03,-0.38,-0.43,98551,0.93,0.05,60.0,55.1,7.33,8.8,-6,偏弱,735
1455,集盛實業股份有限公司,上市,紡織纖維,2026-05-14,8.1,-0.12,8.1,8.33,28.1,19.99,-0.18,-0.16,636786,0.81,0.05,9.42,8.08,14.01,66.0,-6,偏弱,736
2477,美隆工業股份有限公司,上市,其他電子,2026-05-14,20.75,0.0,20.94,21.73,45.32,40.69,-0.8,-0.77,244015,0.73,0.05,24.9,20.4,16.67,11.86,-6,偏弱,737
4438,廣越企業股份有限公司,上市,紡織纖維,2026-05-14,57.2,-1.38,58.44,57.85,49.87,54.09,-0.11,-0.37,82151,0.68,0.05,69.4,55.3,17.58,6.42,-6,偏弱,738
2905,三商投資控股股份有限公司,上市,貿易百貨,2026-05-14,13.35,-0.0,13.39,13.75,22.02,21.53,-0.33,-0.32,401032,0.56,0.05,16.5,13.25,19.09,31.5,-6,偏弱,739
1731,美吾華股份有限公司,上市,生技醫療,2026-05-14,21.55,0.0,21.61,21.69,19.2,26.43,-0.06,-0.04,176000,1.49,0.04,22.15,21.55,2.71,0.0,-6,偏弱,740
8467,波力環球企業股份有限公司,上市,運動休閒,2026-05-14,131.0,-2.24,133.0,141.67,23.98,21.76,-5.88,-4.78,30010,0.78,0.04,194.0,130.5,32.47,126.0,-6,偏弱,741
3130,一零四資訊科技股份有限公司,上市,數位雲端,2026-05-14,223.0,0.22,222.3,221.68,47.74,40.65,0.19,-0.03,17103,0.71,0.04,225.5,220.5,1.11,1.0,-6,偏弱,742
1321,大洋塑膠工業股份有限公司,上市,塑膠工業,2026-05-14,29.5,0.17,29.51,30.61,19.42,15.18,-0.96,-0.9,146000,0.54,0.04,34.35,29.25,14.12,19.4,-6,偏弱,743
9919,康那香企業股份有限公司,上市,其他,2026-05-14,14.2,0.0,14.36,14.5,22.12,30.5,-0.26,-0.3,278306,0.52,0.04,16.95,14.05,16.22,18.33,-6,偏弱,744
1725,元禎企業股份有限公司,上市,化學工業,2026-05-14,31.45,-0.47,32.0,31.5,38.61,37.98,0.29,0.31,125100,0.35,0.04,35.45,30.5,11.28,4.21,-6,偏弱,745
3266,昇陽建設企業股份有限公司,上市,建材營造,2026-05-14,12.7,-3.05,13.26,13.44,16.11,27.47,-0.12,-0.03,231043,2.36,0.03,14.15,12.7,10.25,0.0,-6,偏弱,746
8466,美吉吉國際股份有限公司,上市,其他,2026-05-14,14.15,-6.91,15.14,16.08,13.55,17.2,-0.89,-0.83,231000,2.18,0.03,22.8,14.15,37.94,0.0,-6,偏弱,747
1459,聯發紡織纖維股份有限公司,上市,紡織纖維,2026-05-14,11.85,-1.25,11.92,11.83,50.63,55.6,0.06,0.04,239256,1.38,0.03,12.5,11.6,5.2,2.6,-6,偏弱,748
2109,華豐橡膠工業股份有限公司,上市,橡膠工業,2026-05-14,14.0,0.0,14.0,14.26,18.74,15.57,-0.2,-0.18,192016,1.17,0.03,15.15,13.9,7.59,11.5,-6,偏弱,749
7791,皇家可口股份有限公司,上市,食品工業,2026-05-14,63.8,0.31,63.82,64.68,28.68,25.27,-0.64,-0.57,41216,0.81,0.03,70.2,63.6,9.12,32.0,-6,偏弱,750
1516,川飛能源股份有限公司,上市,其他,2026-05-14,21.8,0.93,21.69,21.28,72.86,75.71,0.22,0.09,95049,1.21,0.02,25.5,19.7,14.51,1.76,-6,偏弱,751
1730,花仙子企業股份有限公司,上市,化學工業,2026-05-14,52.8,0.0,52.8,52.73,33.68,32.62,-0.0,-0.04,43000,1.02,0.02,53.6,52.4,1.49,2.0,-6,偏弱,752
7705,三商餐飲股份有限公司,上市,觀光餐旅,2026-05-14,31.0,0.32,31.32,32.75,5.34,5.05,-1.07,-0.9,64171,0.93,0.02,39.9,30.9,22.31,89.0,-6,偏弱,753
8367,建新國際股份有限公司,上市,航運業,2026-05-14,41.9,0.24,41.93,42.5,16.03,14.52,-0.49,-0.48,47001,0.75,0.02,46.2,41.8,9.31,43.0,-6,偏弱,754
1467,南緯實業股份有限公司,上市,紡織纖維,2026-05-14,7.11,-0.14,7.13,7.19,17.15,14.63,-0.02,0.0,220120,0.39,0.02,8.0,6.98,11.12,6.85,-6,偏弱,755
1323,永裕塑膠工業股份有限公司,上市,塑膠工業,2026-05-14,19.35,0.78,19.4,20.09,20.2,17.97,-0.39,-0.21,79032,0.3,0.02,24.65,19.2,21.5,35.33,-6,偏弱,756
8201,無敵科技股份有限公司,上市,其他電子,2026-05-14,12.6,-1.56,12.68,12.88,25.6,24.75,-0.16,-0.14,97000,1.28,0.01,14.4,12.55,12.5,36.0,-6,偏弱,757
2008,高興昌鋼鐵股份有限公司,上市,鋼鐵工業,2026-05-14,27.5,-0.72,27.75,27.68,30.53,31.34,-0.04,-0.06,36031,1.16,0.01,30.0,27.0,8.33,5.0,-6,偏弱,758
9928,中國電視事業股份有限公司,上市,其他,2026-05-14,17.65,0.0,17.65,17.7,48.95,47.18,-0.06,-0.06,35413,0.85,0.01,18.35,17.5,3.81,4.67,-6,偏弱,759
1438,三地開發地產股份有限公司,上市,建材營造,2026-05-14,20.85,-0.71,21.05,23.27,41.38,29.21,-2.1,-2.02,71000,0.59,0.01,35.4,20.1,41.1,19.4,-6,偏弱,760
8940,新天地國際實業股份有限公司,上市,觀光餐旅,2026-05-14,17.2,-1.15,17.73,17.77,26.75,44.9,-0.16,-0.19,30098,0.41,0.01,20.4,16.75,15.69,7.11,-6,偏弱,761
9110,越南製造加工出口控股有限公司,上市,91,2026-05-14,2.69,-1.47,2.79,2.92,35.6,43.44,-0.08,-0.05,117000,2.06,0.0,3.23,2.69,16.72,0.0,-6,偏弱,762
6505,台塑石化股份有限公司,上市,油電燃氣,2026-05-14,52.4,-0.95,53.08,53.65,26.33,37.09,-0.43,-0.37,5184553,0.54,2.72,68.2,51.6,23.17,19.75,-7,偏弱,763
6658,聯策科技股份有限公司,上市,其他電子,2026-05-14,193.0,-9.39,187.4,146.62,87.57,92.43,30.14,24.36,1253379,0.6,2.42,213.0,78.0,9.39,0.17,-7,偏弱,764
4551,智伸科技股份有限公司,上市,汽車工業,2026-05-14,155.5,1.63,149.5,141.01,73.47,67.12,5.0,3.08,1485153,1.88,2.31,155.5,128.5,0.0,0.0,-7,偏弱,765
6691,洋基工程股份有限公司,上市,其他電子,2026-05-14,637.0,0.79,639.8,642.45,19.93,28.97,4.36,8.22,311227,0.5,1.98,684.0,631.0,6.87,7.83,-7,偏弱,766
9939,宏全國際股份有限公司,上市,其他,2026-05-14,121.0,1.68,118.8,115.74,61.4,50.0,0.66,-0.53,1599512,1.05,1.94,124.5,110.5,2.81,0.33,-7,偏弱,767
1809,中國製釉股份有限公司,上市,玻璃陶瓷,2026-05-14,39.25,0.64,38.85,32.59,79.96,79.95,3.32,2.09,3359030,0.34,1.32,40.4,25.2,2.85,0.08,-7,偏弱,768
4770,上品綜合工業股份有限公司,上市,化學工業,2026-05-14,223.5,-0.67,228.5,229.21,34.19,40.38,-0.94,-0.58,480000,0.76,1.07,266.0,221.5,15.98,21.25,-7,偏弱,769
5521,工信工程股份有限公司,上市,建材營造,2026-05-14,10.6,-4.93,11.38,11.83,20.98,33.17,-0.65,-0.74,9472789,1.67,1.0,27.2,10.6,61.03,0.0,-7,偏弱,770
6670,復盛應用科技股份有限公司,上市,運動休閒,2026-05-14,263.0,-0.75,263.8,260.57,60.13,60.88,0.08,-1.64,369242,0.84,0.97,281.0,251.0,6.41,1.5,-7,偏弱,771
2851,中央再保險股份有限公司,上市,金融保險,2026-05-14,33.1,-3.5,32.84,31.47,77.02,77.11,0.8,0.48,2887658,1.05,0.96,34.3,29.55,3.5,0.34,-7,偏弱,772
2101,南港輪胎股份有限公司,上市,橡膠工業,2026-05-14,32.55,0.31,33.3,33.91,23.36,32.31,-0.55,-0.42,2111927,1.39,0.69,37.75,32.45,13.77,52.0,-7,偏弱,773
7722,連加網路商業股份有限公司,上市,數位雲端,2026-05-14,263.0,-4.36,273.3,286.21,13.78,16.67,-14.01,-14.61,257816,1.67,0.68,449.5,263.0,41.49,0.0,-7,偏弱,774
2535,達欣工程股份有限公司,上市,建材營造,2026-05-14,75.1,0.13,74.7,73.7,61.65,58.04,0.85,0.75,905558,0.96,0.68,76.6,69.4,1.96,0.26,-7,偏弱,775
1536,和大工業股份有限公司,上市,汽車工業,2026-05-14,51.3,0.2,53.0,52.52,31.49,49.93,0.38,0.41,1288203,0.53,0.66,62.7,49.35,18.18,5.85,-7,偏弱,776
1736,喬山健康科技股份有限公司,上市,運動休閒,2026-05-14,116.5,-0.85,120.6,121.98,21.57,32.38,-0.97,-0.67,522130,0.56,0.61,142.5,111.0,18.25,4.73,-7,偏弱,777
4755,三福化工股份有限公司,上市,化學工業,2026-05-14,138.0,0.36,138.9,146.04,9.79,11.3,-2.49,-0.27,391366,0.29,0.54,169.5,137.5,18.58,63.0,-7,偏弱,778
3617,碩天科技股份有限公司,上市,其他電子,2026-05-14,193.5,-1.78,196.8,191.66,54.11,62.5,3.76,3.72,265002,0.81,0.51,202.5,186.5,4.44,1.29,-7,偏弱,779
2030,彰源企業股份有限公司,上市,鋼鐵工業,2026-05-14,17.95,-0.55,17.67,16.72,79.26,75.38,0.43,0.2,2672644,1.57,0.48,18.05,15.5,0.55,0.04,-7,偏弱,780
2211,長榮鋼鐵股份有限公司,上市,鋼鐵工業,2026-05-14,96.8,0.41,97.2,98.4,25.01,34.97,-0.86,-0.68,498001,0.73,0.48,104.0,96.4,6.92,18.0,-7,偏弱,781
2838,聯邦商業銀行股份有限公司,上市,金融保險,2026-05-14,20.15,-1.23,20.48,20.44,52.49,59.81,-0.0,0.01,2294757,1.34,0.46,21.25,20.0,5.18,7.33,-7,偏弱,782
9917,中興保全科技股份有限公司,上市,其他,2026-05-14,113.0,0.0,113.1,113.52,38.45,37.6,-0.15,0.07,392550,0.9,0.44,116.5,112.5,3.0,7.0,-7,偏弱,783
1714,和桐化學股份有限公司,上市,化學工業,2026-05-14,10.0,1.11,9.84,9.66,67.29,52.08,0.04,-0.02,4364419,0.85,0.44,10.25,9.14,2.44,0.29,-7,偏弱,784
5522,遠雄建設事業股份有限公司,上市,建材營造,2026-05-14,70.5,0.14,70.68,70.07,55.43,57.07,0.09,-0.03,598190,0.64,0.42,73.8,68.4,4.47,1.57,-7,偏弱,785
1905,中華紙漿股份有限公司,上市,造紙工業,2026-05-14,12.1,-0.41,12.22,12.94,11.68,12.01,-0.43,-0.28,3101855,0.58,0.38,18.55,12.0,34.77,64.5,-7,偏弱,786
8478,東哥企業股份有限公司,上市,運動休閒,2026-05-14,160.5,-2.73,163.5,166.44,17.03,21.99,-1.13,-0.07,221020,0.98,0.35,183.5,160.0,12.53,46.0,-7,偏弱,787
2497,怡利電子工業股份有限公司,上市,汽車工業,2026-05-14,57.1,-3.22,58.78,56.53,54.34,53.38,1.91,2.17,612080,0.57,0.35,61.3,53.8,6.85,1.27,-7,偏弱,788
1618,合機電線電纜股份有限公司,上市,電器電纜,2026-05-14,38.3,0.52,38.52,38.98,16.7,22.15,-0.45,-0.43,819072,0.94,0.31,46.7,38.1,17.99,42.0,-7,偏弱,789
7721,微程式資訊股份有限公司,上市,數位雲端,2026-05-14,77.2,-1.4,77.78,76.5,51.31,50.92,1.71,2.23,348215,0.35,0.27,91.9,69.7,16.0,1.96,-7,偏弱,790
1616,億泰電線電纜股份有限公司,上市,電器電纜,2026-05-14,21.55,-2.49,22.14,22.57,30.03,36.04,-0.56,-0.6,1155000,1.93,0.25,29.35,21.55,26.58,0.0,-7,偏弱,791
7765,中華資安國際股份有限公司,上市,數位雲端,2026-05-14,245.0,0.0,245.3,235.62,69.56,65.51,3.94,1.52,98565,0.89,0.24,265.0,220.5,7.55,0.82,-7,偏弱,792
5203,訊連科技股份有限公司,上市,資訊服務,2026-05-14,63.8,0.31,64.42,64.54,26.44,38.53,-0.1,-0.09,368008,1.34,0.23,83.0,62.5,23.13,14.77,-7,偏弱,793
2453,凌群電腦股份有限公司,上市,資訊服務,2026-05-14,54.8,1.67,54.54,54.29,51.42,50.94,0.2,0.18,380015,0.9,0.21,56.2,53.2,2.49,0.88,-7,偏弱,794
2031,新光鋼鐵股份有限公司,上市,鋼鐵工業,2026-05-14,38.65,0.26,39.19,39.7,20.51,34.85,-0.26,-0.08,549351,0.59,0.21,41.25,38.55,6.3,26.0,-7,偏弱,795
1524,耿鼎企業股份有限公司,上市,汽車工業,2026-05-14,28.8,-0.69,29.12,28.93,44.95,50.65,-0.11,-0.23,653327,0.68,0.19,32.55,27.3,11.52,2.5,-7,偏弱,796
1442,名軒開發股份有限公司,上市,建材營造,2026-05-14,26.35,-1.68,26.82,27.07,28.42,28.93,-0.25,-0.16,588000,0.64,0.15,30.15,26.2,12.6,25.33,-7,偏弱,797
2617,台灣航業股份有限公司,上市,航運業,2026-05-14,29.15,0.0,29.21,29.63,21.32,27.55,-0.37,-0.36,490632,0.65,0.14,32.85,29.1,11.26,74.0,-7,偏弱,798
3054,立萬利創新股份有限公司,上市,食品工業,2026-05-14,67.5,-0.44,68.76,69.58,23.33,29.78,0.55,1.37,202000,0.31,0.14,90.3,66.0,25.25,15.2,-7,偏弱,799
1436,華友聯開發股份有限公司,上市,建材營造,2026-05-14,48.05,0.1,48.39,50.02,11.62,13.06,-1.38,-1.29,250145,0.96,0.12,60.4,48.0,20.45,247.0,-7,偏弱,800
2546,根基營造股份有限公司,上市,建材營造,2026-05-14,84.9,0.12,85.02,84.9,40.58,46.08,0.17,0.24,133001,1.26,0.11,90.0,84.2,5.67,7.29,-7,偏弱,801
6914,阜爾運通股份有限公司,上市,其他,2026-05-14,144.5,0.7,144.9,146.56,21.0,21.58,-1.17,-0.85,74760,0.8,0.11,154.0,143.5,6.17,9.5,-7,偏弱,802
6689,伊雲谷數位科技股份有限公司,上市,數位雲端,2026-05-14,66.8,0.91,68.28,70.02,18.37,28.31,-1.29,-0.97,167076,0.52,0.11,85.5,66.2,21.87,31.17,-7,偏弱,803
